case	game	suite	category	source_authority	game_pair	runtime_model	pass	failure_class	score	groundedness	groundedness_failures	latency_ms	first_answer_token_ms	latency_budget	tokens	cached_input_tokens	guardrail_cost_usd	provider_cost_usd	tools	retries	loops	trace	langsmith_trace	error
gh2-character-mat-doomstalker	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		18050	15093	-	13/724/48208	31388	0.0500	0.0109	5	0	6	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-2d65-7000-8000-009c5a16bcc4?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-2d65-7000-8000-009c5a16bcc4?poll=true	-
gh2-battle-goal-acrobat	gloomhaven-2e	table-qa	battle-goals	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4555	4551	-	6/183/7467	0	0.0500	0.0028	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-9330-7000-8000-008d90e99819?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-9330-7000-8000-008d90e99819?poll=true	-
gh2-rule-advantage	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		24157	16101	-	7/1042/21666	5296	0.0500	0.0156	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-ab90-7000-8000-029b7c137b1e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-ab90-7000-8000-029b7c137b1e?poll=true	-
gh2-item-004-leather-armor	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1772	1771	-	3/103/5404	0	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-10b3-7000-8000-02972f3d6e68?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-10b3-7000-8000-02972f3d6e68?poll=true	-
gh2-scenario-0-training-course	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		10410	10407	-	6/246/7498	0	0.0500	0.0037	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-1c58-7000-8000-012b8fc431a5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-1c58-7000-8000-012b8fc431a5?poll=true	-
gh2-faq-red-hex-aoe-targets	gloomhaven-2e	table-qa	rulebook	faq		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		12712	7350	-	7/425/20318	5301	0.0500	0.0064	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-4aa2-7000-8000-00328b9a344d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-4aa2-7000-8000-00328b9a344d?poll=true	-
gh2-monster-ancient-artillery-normal-level-0	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2584	2582	-	3/100/5402	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-8187-7000-8000-01214f34df2e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-8187-7000-8000-01214f34df2e?poll=true	-
gh2-errata-campaign-sheet-section-29	gloomhaven-2e	table-qa	rulebook	errata		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		13841	9854	-	7/519/21583	5320	0.0500	0.0078	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-9058-7000-8000-01a85d6e8b87?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-9058-7000-8000-01a85d6e8b87?poll=true	-
gh2-tool-free-assistant-game	gloomhaven-2e	table-qa	tool-free	application		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2091	2086	-	3/16/5316	0	0.0500	0.0002	0	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-cd16-7000-8000-0397b2edcef2?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-cd16-7000-8000-0397b2edcef2?poll=true	-
gh2-character-ability-doomstalker-rain-of-arrows	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.4	pass		8719	8715	-	7/428/14483	5311	0.0500	0.0064	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-d910-7000-8000-034889705cfa?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3001-d910-7000-8000-034889705cfa?poll=true	-
gh2-section-67-1	gloomhaven-2e	table-qa	scenarios	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		7035	7032	-	6/334/8039	0	0.0500	0.0050	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3002-01d2-7000-8000-03cb87c659a6?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3002-01d2-7000-8000-03cb87c659a6?poll=true	-
gh2-monster-black-imp-elite-level-5	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1835	1833	-	3/101/5404	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3002-225a-7000-8000-0100cc5acbc8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3002-225a-7000-8000-0100cc5acbc8?poll=true	-
gh2-traj-faq-red-hex	gloomhaven-2e	trajectory	trajectory	faq		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		17189	11431	-	7/778/16985	5303	0.0500	0.0117	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3002-3ad3-7000-8000-000d8e34b304?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3002-3ad3-7000-8000-000d8e34b304?poll=true	-
gh2-traj-source-discovery	gloomhaven-2e	trajectory	trajectory	contract		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		16501	9121	-	7/887/14866	5299	0.0500	0.0133	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3002-7df9-7000-8000-02057fd72926?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3002-7df9-7000-8000-02057fd72926?poll=true	-
gh2-traj-scenario-neighbors	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		11790	8367	-	12/498/20282	10915	0.0500	0.0075	2	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3002-be6f-7000-8000-00a499f941d0?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3002-be6f-7000-8000-00a499f941d0?poll=true	-
gh2-traj-rule-poison-citation	gloomhaven-2e	trajectory	trajectory	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		26647	14342	-	7/1126/21324	5300	0.0500	0.0169	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3002-ec7e-7000-8000-02ab4ed69fc8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3002-ec7e-7000-8000-02ab4ed69fc8?poll=true	-
gh2-traj-ambiguous-bandit-scout	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		12237	12233	-	9/749/18004	5302	0.0500	0.0112	3	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3003-5496-7000-8000-022048a158c8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3003-5496-7000-8000-022048a158c8?poll=true	-
gh2-traj-card-fuzzy-vs-exact	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	0	-		27169	27165	-	7/1623/23753	5316	0.0500	0.0243	4	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3003-8464-7000-8000-00a566b75558?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3003-8464-7000-8000-00a566b75558?poll=true	-
gh2-traj-exact-item-open	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		2427	2425	-	3/98/5405	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3003-ee87-7000-8000-01e905d51653?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3003-ee87-7000-8000-01e905d51653?poll=true	-
gh2-traj-scenario-section-open	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		18910	18907	-	12/728/21538	10934	0.0500	0.0109	3	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3003-f803-7000-8000-0263f84c83e0?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3003-f803-7000-8000-0263f84c83e0?poll=true	-
gh2-traj-no-frosthaven-source	gloomhaven-2e	trajectory	trajectory	contract		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		11306	11303	-	6/603/8295	0	0.0500	0.0091	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3004-41e3-7000-8000-002adcd64711?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3004-41e3-7000-8000-002adcd64711?poll=true	-
gh2-traj-section-parent-scenario	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	0	-		8996	8992	-	6/527/8564	0	0.0500	0.0079	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3004-6e0e-7000-8000-00b58e829120?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3004-6e0e-7000-8000-00b58e829120?poll=true	-
gh2-traj-errata-section-29	gloomhaven-2e	trajectory	trajectory	errata		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	-		15237	9517	-	7/622/21453	5317	0.0500	0.0093	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3004-9134-7000-8000-0262113c949b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/51283651-97d8-4698-99f3-5d4e91d4e611/r/019f3004-9134-7000-8000-0262113c949b?poll=true	-
