case	game	suite	category	source_authority	game_pair	runtime_model	pass	failure_class	score	groundedness	groundedness_failures	latency_ms	first_answer_token_ms	latency_budget	tokens	cached_input_tokens	guardrail_cost_usd	provider_cost_usd	tools	retries	loops	trace	langsmith_trace	error
gh2-character-mat-doomstalker	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		18740	15281	-	13/854/49536	32159	0.0500	0.0128	5	0	6	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32ca-e8ba-7000-8000-00722acb6a0c?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32ca-e8ba-7000-8000-00722acb6a0c?poll=true	-
gh2-scenario-9-ruinous-rift	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		7286	7282	-	6/290/7969	0	0.0500	0.0044	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-398f-7000-8000-01e4748fe6f4?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-398f-7000-8000-01e4748fe6f4?poll=true	-
gh2-scenario-1-bandit-camp	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		2245	2244	-	3/98/5561	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-5e60-7000-8000-01f2cc1d9b29?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-5e60-7000-8000-01f2cc1d9b29?poll=true	-
gh2-character-ability-cragheart-opposing-strike	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		7460	7458	-	7/361/14829	5456	0.0500	0.0054	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-6d22-7000-8000-02bcea90eb82?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-6d22-7000-8000-02bcea90eb82?poll=true	-
gh2-monster-bandit-archer-elite-level-7	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1901	1898	-	3/103/5556	0	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-9171-7000-8000-032b7ef7cd0f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-9171-7000-8000-032b7ef7cd0f?poll=true	-
gh2-scenario-4-crypt-damned	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1841	1839	pass	3/98/5554	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-9d1d-7000-8000-03be245816c1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-9d1d-7000-8000-03be245816c1?poll=true	-
gh2-scenario-5-forgotten-crypt	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		1830	1827	-	3/98/5561	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-a9be-7000-8000-01a0e5b7f930?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-a9be-7000-8000-01a0e5b7f930?poll=true	-
gh2-rule-long-rest-init	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		15819	11349	-	7/364/20758	5445	0.0500	0.0055	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-b725-7000-8000-020a14a1e869?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-b725-7000-8000-020a14a1e869?poll=true	-
gh2-monster-chaos-demon-elite-level-5	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1830	1828	-	3/101/5553	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-fc57-7000-8000-001483112aab?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cb-fc57-7000-8000-001483112aab?poll=true	-
gh2-item-003-hide-armor	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1817	1816	-	3/102/5550	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cc-07cf-7000-8000-00090dd1e181?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cc-07cf-7000-8000-00090dd1e181?poll=true	-
gh2-rule-poison	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		16999	10468	-	7/611/21279	5443	0.0500	0.0092	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cc-1326-7000-8000-031a002338e5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/738149fc-1dea-47ce-9005-bfe49a76158e/r/019f32cc-1326-7000-8000-031a002338e5?poll=true	-
gh2-traj-faq-red-hex	gloomhaven-2e	trajectory	trajectory	faq		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		15867	10245	-	7/676/17382	5451	0.0500	0.0101	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cc-66a0-7000-8000-01eacaaef8c7?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cc-66a0-7000-8000-01eacaaef8c7?poll=true	-
gh2-traj-errata-section-29	gloomhaven-2e	trajectory	trajectory	errata		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	-		14507	8929	-	7/529/22831	5465	0.0500	0.0079	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cc-a49c-7000-8000-022141e7e319?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cc-a49c-7000-8000-022141e7e319?poll=true	-
gh2-traj-ambiguous-bandit-scout	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		11412	11402	-	9/579/14995	5450	0.0500	0.0087	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cc-dd48-7000-8000-02b2af15d64e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cc-dd48-7000-8000-02b2af15d64e?poll=true	-
gh2-traj-scenario-neighbors	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		11895	8912	-	12/542/20967	11211	0.0500	0.0081	2	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-09de-7000-8000-0217ca16b8b3?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-09de-7000-8000-0217ca16b8b3?poll=true	-
gh2-traj-exact-item-open	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		1970	1967	-	3/98/5553	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-3856-7000-8000-0213f0034b15?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-3856-7000-8000-0213f0034b15?poll=true	-
gh2-traj-scenario-section-open	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	0	-		3064	3062	-	3/127/5576	0	0.0500	0.0019	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-4008-7000-8000-01fa528e5cb7?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-4008-7000-8000-01fa528e5cb7?poll=true	-
gh2-traj-no-frosthaven-source	gloomhaven-2e	trajectory	trajectory	contract		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		11550	11545	-	6/485/8522	0	0.0500	0.0073	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-4c02-7000-8000-0113aec152b8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-4c02-7000-8000-0113aec152b8?poll=true	-
gh2-traj-card-fuzzy-vs-exact	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	0	-		26069	26067	-	7/1605/22480	5464	0.0500	0.0241	4	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-7922-7000-8000-00a22db83f12?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-7922-7000-8000-00a22db83f12?poll=true	-
gh2-traj-rule-poison-citation	gloomhaven-2e	trajectory	trajectory	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		20634	13645	-	7/798/21489	5448	0.0500	0.0120	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-defa-7000-8000-026637b2f20b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32cd-defa-7000-8000-026637b2f20b?poll=true	-
gh2-traj-source-discovery	gloomhaven-2e	trajectory	trajectory	contract		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		25538	17648	-	7/915/15387	5447	0.0500	0.0137	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32ce-2f94-7000-8000-02231f71286e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32ce-2f94-7000-8000-02231f71286e?poll=true	-
gh2-traj-section-parent-scenario	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		8583	8581	-	6/474/8846	0	0.0500	0.0071	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32ce-9357-7000-8000-01a3c7bb119e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/5523656d-9afb-4eda-88e2-ef8514f31b6f/r/019f32ce-9357-7000-8000-01a3c7bb119e?poll=true	-
