case	game	suite	category	source_authority	game_pair	runtime_model	pass	failure_class	score	groundedness	groundedness_failures	latency_ms	first_answer_token_ms	latency_budget	tokens	cached_input_tokens	guardrail_cost_usd	provider_cost_usd	tools	retries	loops	trace	langsmith_trace	error
gh2-item-008-heater-shield	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		7106	7104	-	6/246/7543	0	0.0500	0.0037	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-843f-7000-8000-014693451023?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-843f-7000-8000-014693451023?poll=true	-
gh2-character-mat-doomstalker	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4095	4094	-	6/203/7907	0	0.0500	0.0031	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-a6a8-7000-8000-0048348f5e84?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-a6a8-7000-8000-0048348f5e84?poll=true	-
gh2-battle-goal-acrobat	gloomhaven-2e	table-qa	battle-goals	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		3803	3801	-	6/177/7461	0	0.0500	0.0027	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-bb1c-7000-8000-033635f2112f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-bb1c-7000-8000-033635f2112f?poll=true	-
gh2-rule-advantage	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		25499	15054	-	7/954/21578	5296	0.0500	0.0143	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-cec3-7000-8000-03b7f52c8350?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-cec3-7000-8000-03b7f52c8350?poll=true	-
gh2-item-004-leather-armor	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		7438	7436	-	6/313/7613	0	0.0500	0.0047	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-378d-7000-8000-019138b616c4?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-378d-7000-8000-019138b616c4?poll=true	-
gh2-scenario-0-training-course	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		7530	7527	-	6/229/7481	0	0.0500	0.0035	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-5a8b-7000-8000-0232e0838c2f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-5a8b-7000-8000-0232e0838c2f?poll=true	-
gh2-faq-red-hex-aoe-targets	gloomhaven-2e	table-qa	rulebook	faq		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		12290	8840	-	7/462/16669	5301	0.0500	0.0069	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-8127-7000-8000-027be22e7e36?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-8127-7000-8000-027be22e7e36?poll=true	-
gh2-monster-ancient-artillery-normal-level-0	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		7098	7096	-	7/313/14579	5299	0.0500	0.0047	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-b711-7000-8000-01441b84f597?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-b711-7000-8000-01441b84f597?poll=true	-
gh2-errata-campaign-sheet-section-29	gloomhaven-2e	table-qa	rulebook	errata		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		14593	9345	-	7/554/21346	5320	0.0500	0.0083	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-d829-7000-8000-010d3888c1f2?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f73-d829-7000-8000-010d3888c1f2?poll=true	-
gh2-tool-free-assistant-game	gloomhaven-2e	table-qa	tool-free	application		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1139	1136	-	3/16/5316	0	0.0500	0.0002	0	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f74-2779-7000-8000-01c523fc73fa?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f74-2779-7000-8000-01c523fc73fa?poll=true	-
gh2-character-ability-doomstalker-rain-of-arrows	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.4	pass		6491	6489	-	7/355/14410	5311	0.0500	0.0053	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f74-3044-7000-8000-01d6f141a5b2?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f74-3044-7000-8000-01d6f141a5b2?poll=true	-
gh2-section-67-1	gloomhaven-2e	table-qa	scenarios	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	fail	groundedness	1	fail	canonical refs point at the wrong game: 67.1	7265	7263	-	6/431/8466	0	0.0500	0.0065	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f74-50bd-7000-8000-005540a51f38?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f74-50bd-7000-8000-005540a51f38?poll=true	-
gh2-monster-black-imp-elite-level-5	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		7657	7655	-	7/321/14551	5300	0.0500	0.0048	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f74-725a-7000-8000-02854306d623?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f74-725a-7000-8000-02854306d623?poll=true	-
gh2-traj-faq-red-hex	gloomhaven-2e	trajectory	trajectory	faq		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		21685	14712	-	7/920/24929	5303	0.0500	0.0138	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f74-9dce-7000-8000-010419902397?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f74-9dce-7000-8000-010419902397?poll=true	-
gh2-traj-source-discovery	gloomhaven-2e	trajectory	trajectory	contract		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		23479	14844	-	7/981/14998	5299	0.0500	0.0147	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f74-f284-7000-8000-01caabf8e9b1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f74-f284-7000-8000-01caabf8e9b1?poll=true	-
gh2-traj-scenario-neighbors	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		15186	11089	-	12/507/20291	10915	0.0500	0.0076	2	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f75-4e3d-7000-8000-003aa4e36878?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f75-4e3d-7000-8000-003aa4e36878?poll=true	-
gh2-traj-rule-poison-citation	gloomhaven-2e	trajectory	trajectory	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		21829	14805	-	7/945/21143	5300	0.0500	0.0142	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f75-8990-7000-8000-019400f48cad?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f75-8990-7000-8000-019400f48cad?poll=true	-
gh2-traj-ambiguous-bandit-scout	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		12173	12171	-	9/638/15612	5302	0.0500	0.0096	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f75-ded6-7000-8000-0244dafa22ef?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f75-ded6-7000-8000-0244dafa22ef?poll=true	-
gh2-traj-card-fuzzy-vs-exact	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	0	-		32327	32319	-	7/1742/22699	5316	0.0500	0.0261	4	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-0e63-7000-8000-00fceb35b897?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-0e63-7000-8000-00fceb35b897?poll=true	-
gh2-traj-exact-item-open	gloomhaven-2e	trajectory	trajectory	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		5043	5040	-	6/247/7545	0	0.0500	0.0037	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-8cab-7000-8000-00e8b0bb7dff?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-8cab-7000-8000-00e8b0bb7dff?poll=true	-
gh2-traj-scenario-section-open	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	0	-		5042	5039	-	6/230/8207	0	0.0500	0.0035	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-a060-7000-8000-01936e40c682?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-a060-7000-8000-01936e40c682?poll=true	-
gh2-traj-no-frosthaven-source	gloomhaven-2e	trajectory	trajectory	contract		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		11205	11201	-	6/540/8232	0	0.0500	0.0081	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-b413-7000-8000-0218c164e87d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-b413-7000-8000-0218c164e87d?poll=true	-
gh2-traj-section-parent-scenario	gloomhaven-2e	trajectory	trajectory	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	0	-		7959	7956	-	6/403/8440	0	0.0500	0.0061	2	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-dfd9-7000-8000-00c438fe0317?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-dfd9-7000-8000-00c438fe0317?poll=true	-
gh2-traj-errata-section-29	gloomhaven-2e	trajectory	trajectory	errata		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	-		15210	10261	-	7/577/21592	5317	0.0500	0.0087	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-fef1-7000-8000-001a78877cdd?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/735c8d3a-3869-4067-8f92-4fb70be623c2/r/019f2f76-fef1-7000-8000-001a78877cdd?poll=true	-
