case	game	suite	category	question_class	source_authority	game_pair	runtime_model	pass	failure_class	score	groundedness	groundedness_failures	latency_ms	first_answer_token_ms	latency_budget	tokens	cached_input_tokens	guardrail_cost_usd	provider_cost_usd	tools	retries	loops	trace	langsmith_trace	error
gh2-item-009-focusing-rod	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1835	1829	-	3/102/5561	5456	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-5843-7000-8000-034a2e2919f5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-5843-7000-8000-034a2e2919f5?poll=true	-
gh2-scenario-4-crypt-damned	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1805	1803	pass	3/98/5565	5464	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-663f-7000-8000-0016c1d04754?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-663f-7000-8000-0016c1d04754?poll=true	-
gh2-scenario-5-forgotten-crypt	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2075	2068	-	3/98/5572	5471	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-72e0-7000-8000-00d7e1e38278?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-72e0-7000-8000-00d7e1e38278?poll=true	-
gh2-item-003-hide-armor	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1864	1863	-	3/102/5561	5456	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-8249-7000-8000-0074397969c8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-8249-7000-8000-0074397969c8?poll=true	-
gh2-monster-black-imp-elite-level-5	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1910	1908	-	3/101/5563	5459	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-9030-7000-8000-01a49c19c9f6?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-9030-7000-8000-01a49c19c9f6?poll=true	-
gh2-monster-bandit-archer-normal-level-2	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1920	1919	-	3/103/5567	5461	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-9cff-7000-8000-0202dd952bd9?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-9cff-7000-8000-0202dd952bd9?poll=true	-
gh2-rule-advantage	gloomhaven-2e	table-qa	rulebook	rules-synthesis	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		24170	13935	-	7/981/22131	21143	0.0500	0.0147	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-a9f5-7000-8000-0226e1150088?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-a9f5-7000-8000-0226e1150088?poll=true	-
gh2-item-007-poison-dagger	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2070	2067	-	3/104/5565	5458	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-1269-7000-8000-039363694ffd?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-1269-7000-8000-039363694ffd?poll=true	-
gh2-item-012-stamina-potion	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1882	1870	-	3/105/5567	5459	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-20c1-7000-8000-0211d0ce3b50?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-20c1-7000-8000-0211d0ce3b50?poll=true	-
gh2-item-002-winged-shoes	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2244	2242	-	3/104/5565	5458	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-339c-7000-8000-000f28158f0d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-339c-7000-8000-000f28158f0d?poll=true	-
gh2-monster-city-archer-normal-level-2	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		5795	5793	-	3/101/5563	5459	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-42c1-7000-8000-0059385b98e7?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-42c1-7000-8000-0059385b98e7?poll=true	-
gh2-character-mat-bladewarm	gloomhaven-2e	table-qa	character-mats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1942	1940	-	3/102/5580	5475	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-5ec3-7000-8000-019443d061c1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-5ec3-7000-8000-019443d061c1?poll=true	-
gh2-character-ability-mindthief-submissive-affliction	gloomhaven-2e	table-qa	character-abilities	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		6506	6499	-	7/336/14908	14565	0.0500	0.0050	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-69dd-7000-8000-0122373ba9a1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-69dd-7000-8000-0122373ba9a1?poll=true	-
gh2-personal-quest-01-political-intrigue	gloomhaven-2e	table-qa	personal-quests	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		5480	5470	-	6/233/7993	7754	0.0500	0.0035	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-8a2f-7000-8000-0173b6a7a4e8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-8a2f-7000-8000-0173b6a7a4e8?poll=true	-
gh2-faq-monster-trap-strength	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		13089	8163	fail	7/553/16836	10936	0.0500	0.0083	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-a873-7000-8000-03a412f460dd?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-a873-7000-8000-03a412f460dd?poll=true	-
gh2-character-mat-soultether	gloomhaven-2e	table-qa	character-mats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2478	2472	-	3/103/5581	5475	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-e2c7-7000-8000-00106278fdf4?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-e2c7-7000-8000-00106278fdf4?poll=true	-
gh2-item-008-heater-shield	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2313	2311	-	3/103/5563	5457	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-f063-7000-8000-03d5d6416887?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-f063-7000-8000-03d5d6416887?poll=true	-
gh2-rule-poison	gloomhaven-2e	table-qa	rulebook	rules-synthesis	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		16725	10016	-	7/648/21349	20694	0.0500	0.0097	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-ff69-7000-8000-015f16071d9a?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349a-ff69-7000-8000-015f16071d9a?poll=true	-
gh2-scenario-3-frozen-hollow	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2173	2170	-	3/98/5572	5471	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349b-48ca-7000-8000-0318fb743de2?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349b-48ca-7000-8000-0318fb743de2?poll=true	-
gh2-rule-long-rest-init	gloomhaven-2e	table-qa	rulebook	rules-synthesis	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		12448	7011	-	7/402/20829	20420	0.0500	0.0060	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349b-58c1-7000-8000-02b83ca10845?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349b-58c1-7000-8000-02b83ca10845?poll=true	-
gh2-faq-multi-target-attack-order	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		18951	13089	fail	7/460/20798	20331	0.0500	0.0069	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349b-9244-7000-8000-03c4af854ad8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349b-9244-7000-8000-03c4af854ad8?poll=true	-
gh2-faq-shield-ward-order	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		11838	6668	fail	7/390/17172	16775	0.0500	0.0059	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349b-e3e5-7000-8000-011c9e9f46af?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349b-e3e5-7000-8000-011c9e9f46af?poll=true	-
gh2-section-67-1	gloomhaven-2e	table-qa	scenarios	multi-hop	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		6602	6596	-	6/318/8390	5461	0.0500	0.0048	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-17e4-7000-8000-01604d749b30?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-17e4-7000-8000-01604d749b30?poll=true	-
gh2-faq-rounding-direction	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		8675	5876	fail	7/262/20434	10926	0.0500	0.0039	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-3ad5-7000-8000-0002e688d6d5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-3ad5-7000-8000-0002e688d6d5?poll=true	-
gh2-character-mat-doomstalker	gloomhaven-2e	table-qa	character-mats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1828	1803	-	3/105/5585	5477	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-62dd-7000-8000-015444274aae?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-62dd-7000-8000-015444274aae?poll=true	-
gh2-monster-living-bones-immunity	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		7592	7587	-	7/366/15977	15604	0.0500	0.0055	3	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-6e28-7000-8000-01d392d547aa?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-6e28-7000-8000-01d392d547aa?poll=true	-
gh2-character-mat-cragheart	gloomhaven-2e	table-qa	character-mats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1733	1730	-	3/101/5579	5475	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-9233-7000-8000-0275f69ebefb?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-9233-7000-8000-0275f69ebefb?poll=true	-
gh2-scenario-2-ruinous-crypt	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2029	2021	-	3/98/5572	5471	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-9ceb-7000-8000-000e1e10079f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-9ceb-7000-8000-000e1e10079f?poll=true	-
gh2-item-004-leather-armor	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2084	2081	-	3/103/5563	5457	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-ac1e-7000-8000-01d6ff677458?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-ac1e-7000-8000-01d6ff677458?poll=true	-
gh2-scenario-6-decaying-crypt	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1850	1849	-	3/98/5572	5471	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-bc62-7000-8000-02caa6b7a0dd?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-bc62-7000-8000-02caa6b7a0dd?poll=true	-
gh2-monster-cave-bear-elite-level-7	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1897	1896	-	3/100/5561	5458	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-ca14-7000-8000-03901918f42a?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-ca14-7000-8000-03901918f42a?poll=true	-
gh2-character-mat-bruiser	gloomhaven-2e	table-qa	character-mats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1708	1707	-	3/102/5579	5474	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-d641-7000-8000-01a57c9262af?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-d641-7000-8000-01a57c9262af?poll=true	-
gh2-monster-bandit-scout	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1758	1756	-	3/102/5567	5462	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-e1dd-7000-8000-007a25f77829?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-e1dd-7000-8000-007a25f77829?poll=true	-
gh2-item-scouting-lens	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1844	1842	-	3/101/5561	5457	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-ec92-7000-8000-035315c967a3?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-ec92-7000-8000-035315c967a3?poll=true	-
gh2-item-010-simple-bow	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1987	1986	-	3/102/5561	5456	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-fab4-7000-8000-00c99cc4779a?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349c-fab4-7000-8000-00c99cc4779a?poll=true	-
gh2-monster-ancient-artillery-normal-level-0	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1707	1704	-	3/100/5561	5458	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-0a01-7000-8000-028d35fd6552?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-0a01-7000-8000-028d35fd6552?poll=true	-
gh2-scenario-11-reward	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2014	2012	-	3/98/5559	5458	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-15bc-7000-8000-02b211039273?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-15bc-7000-8000-02b211039273?poll=true	-
gh2-item-006-amulet-of-life	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		1952	1948	-	3/105/5567	5459	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-22cb-7000-8000-0367dde532c5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-22cb-7000-8000-0367dde532c5?poll=true	-
gh2-rule-looting-definition	gloomhaven-2e	table-qa	rulebook	rules-synthesis	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		26396	15808	-	7/1216/21974	10902	0.0500	0.0182	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-31e7-7000-8000-038c1fff0e7f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-31e7-7000-8000-038c1fff0e7f?poll=true	-
gh2-monster-cave-bear-normal-level-2	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1902	1898	-	3/99/5560	5458	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-a5b3-7000-8000-01e53fd72403?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-a5b3-7000-8000-01e53fd72403?poll=true	-
gh2-personal-quest-02-inn-to-hospitality	gloomhaven-2e	table-qa	personal-quests	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4873	4869	-	6/214/7937	7717	0.0500	0.0032	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-b240-7000-8000-02eea86bbd71?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-b240-7000-8000-02eea86bbd71?poll=true	-
gh2-monster-living-spirit-elite-level-7-hp	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1799	1797	-	3/100/5563	5460	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-cc07-7000-8000-011d3bae1802?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f349d-cc07-7000-8000-011d3bae1802?poll=true	-
gh2-traj-faq-red-hex	gloomhaven-2e	trajectory	trajectory		faq		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	-		14782	10506	-	7/555/17298	16736	0.0500	0.0083	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/eba74804-4aa7-41fb-a466-0b35592553c7/r/019f349d-e23c-7000-8000-012bb65c4824?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/eba74804-4aa7-41fb-a466-0b35592553c7/r/019f349d-e23c-7000-8000-012bb65c4824?poll=true	-
